"","dist","Age","stock","RRpas","MGpas","MGps","MGpsa","ob.ps","RRps","m.ps","difM","dif","h","RRas","CMG","CMG2","CRR","year"
"276",325,"1.3","Alagnak",0,0.586918597253671,0.00184559527711189,0.00108321419114051,0,0,0,0,0.586918597253671,22793890,0,24690.6651192958,0,0,2018
"277",325,"1.3","Egegik",0,0.368114406810447,0.00145975076485919,0.000537355286897236,0,0,0,0,0.368114406810447,22793890,0,12248.417300454,0,0,2018
"278",325,"1.3","Igushik",0.667022090897901,0.260864356527824,0.0243391928545736,0.00634922788241496,0.0259169288,0.0258590258,0.0246946351441011,0.00122229365589894,0.406157734370076,22793890,393161.3369,144723.601936699,146837.10211431,393161.356647225,2018
"279",325,"1.3","Kuskokwim",0,0.307911756973896,0.00203772913292532,0.000627440757555928,0,0,0,0,0.307911756973896,22793890,0,14301.8156092465,0,0,2018
"280",325,"1.3","Kvichak",0,0.362835082956926,0.00250046189935312,0.000907255300682422,0,0,0,0,0.362835082956926,22793890,0,20679.8775256721,0,0,2018
"281",325,"1.3","Naknek",0,0.514652090381879,0.00204969160958124,0.00105487807150918,0,0,0,0,0.514652090381879,22793890,0,24044.7747253925,0,0,2018
"282",325,"1.3","North Peninsula",0,0.148594155807758,0.000334836660594189,4.97547709144824e-05,0,0,0,0,0.148594155807758,22793890,0,1134.10477519991,0,0,2018
"283",325,"1.3","Nushagak",0.891930492711382,0.501078182363693,0.371153583922114,0.185976963209463,0.3569141996,0.357795091,0.376573799802889,0.019659600202889,0.390852310347689,22793890,7274176.181,4239138.44193055,4301045.55127582,7274176.5469323,2018
"284",325,"1.3","Togiak",0,0.521684332594032,0.0025821332578071,0.00134705846526795,0,0,0,0,0.521684332594032,22793890,0,30704.7024808865,0,0,2018
"285",325,"1.3","Ugashik",0,0.352055953945488,0.00158330376997789,0.000557411519125055,0,0,0,0,0.352055953945488,22793890,0,12705.5768516694,0,0,2018
"286",325,"1.3","Wood",0.129821101799005,0.28578323603688,0.590113720851102,0.168644608774592,0.6171688716,0.6163458832,0.59873156505301,0.0184373065469901,0.155962134237875,22793890,1823846.216,3844066.66150109,3900204.26078074,1823846.30770869,2018
"287",325,"1.4","Alagnak",0,0.00378093281202655,0.00184559527711189,6.97807174095358e-06,0,0,0,0,0.00378093281202655,22793890,0,159.057399675404,0,0,2018
"288",325,"1.4","Egegik",0,0.00712828246537974,0.00145975076485919,1.04055157809704e-05,0,0,0,0,0.00712828246537974,22793890,0,237.182182104704,0,0,2018
"289",325,"1.4","Igushik",0.00234829986295488,0.0110279264557552,0.0243391928545736,0.000268410828792681,0.0259169288,0.0258590258,0.0246946351441011,0.00122229365589894,0.00867962659280036,22793890,1384.153128,6118.12690630921,6207.47420094595,1384.15319752154,2018
"290",325,"1.4","Kuskokwim",0,0.0683651372951171,0.00203772913292532,0.000139309631942699,0,0,0,0,0.0683651372951171,22793890,0,3175.40842644237,0,0,2018
"291",325,"1.4","Kvichak",0,0.0208605965339244,0.00250046189935312,5.21611268308557e-05,0,0,0,0,0.0208605965339244,22793890,0,1188.95498725857,0,0,2018
"292",325,"1.4","Naknek",0,0.0169273170947946,0.00204969160958124,3.46957798219215e-05,0,0,0,0,0.0169273170947946,22793890,0,790.851788725099,0,0,2018
"293",325,"1.4","North Peninsula",0,0.0880025877497489,0.000334836660594189,2.9466492605773e-05,0,0,0,0,0.0880025877497489,22793890,0,671.655991141804,0,0,2018
"294",325,"1.4","Nushagak",0.00655137253004201,0.00294848251666835,0.371153583922114,0.00109433985319315,0.3569141996,0.357795091,0.376573799802889,0.019659600202889,0.00360289001337366,22793890,53429.99079,24944.2622363009,25308.5407780266,53429.9934778315,2018
"295",325,"1.4","Togiak",0,0.0130896495821232,0.0025821332578071,3.37992195190411e-05,0,0,0,0,0.0130896495821232,22793890,0,770.415691802877,0,0,2018
"296",325,"1.4","Ugashik",0,0.0192607010822993,0.00158330376997789,3.04955406360217e-05,0,0,0,0,0.0192607010822993,22793890,0,695.111998748009,0,0,2018
"297",325,"1.4","Wood",3.64081929800946e-16,0.00244563260571508,0.590113720851102,0.00144320135679331,0.6171688716,0.6163458832,0.59873156505301,0.0184373065469901,0.00244563260571472,22793890,5.114957744e-09,32896.1729745973,33376.5788413262,5.11495800119607e-09,2018
"298",325,"1.5","Alagnak",0,0.00024508234715457,0.00184559527711189,4.52322822411972e-07,0,0,0,0,0.00024508234715457,22793890,0,10.310196658548,0,0,2018
"299",325,"1.5","Egegik",0,0.00224266372224296,0.00145975076485919,3.27373008386611e-06,0,0,0,0,0.00224266372224296,22793890,0,74.621043421335,0,0,2018
"300",325,"1.5","Igushik",0,0.00200846538475452,0.0243391928545736,4.88844263412755e-05,0.0259169288,0.0258590258,0.0246946351441011,0.00122229365589894,0.00200846538475452,22793890,0,1114.26623673614,1130.53864743994,0,2018
"301",325,"1.5","Kuskokwim",0,0.0334157650302631,0.00203772913292532,6.80922779011541e-05,0,0,0,0,0.0334157650302631,22793890,0,1552.08789232834,0,0,2018
"302",325,"1.5","Kvichak",0,0.0121641352712458,0.00250046189935312,3.04159567843275e-05,0,0,0,0,0.0121641352712458,22793890,0,693.297973186714,0,0,2018
"303",325,"1.5","Naknek",0,0.00645369810577515,0.00204969160958124,1.32280908581777e-05,0,0,0,0,0.00645369810577515,22793890,0,301.519647931308,0,0,2018
"304",325,"1.5","North Peninsula",0,0.0565753370666496,0.000334836660594189,1.89434969353876e-05,0,0,0,0,0.0565753370666496,22793890,0,431.795985360562,0,0,2018
"305",325,"1.5","Nushagak",0,3.08927603337672e-05,0.371153583922114,1.14659587151246e-05,0.3569141996,0.357795091,0.376573799802889,0.019659600202889,3.08927603337672e-05,22793890,0,261.353801697092,265.170534413209,0,2018
"306",325,"1.5","Togiak",0,0.00332417805349636,0.0025821332578071,8.58347070680543e-06,0,0,0,0,0.00332417805349636,22793890,0,195.650687109145,0,0,2018
"307",325,"1.5","Ugashik",0,0.00669688446740255,0.00158330376997789,1.06032024243448e-05,0,0,0,0,0.00669688446740255,22793890,0,241.68822970825,0,0,2018
"308",325,"1.5","Wood",0,2.71842641818286e-05,0.590113720851102,1.60418072849382e-05,0.6171688716,0.6163458832,0.59873156505301,0.0184373065469901,2.71842641818286e-05,22793890,0,365.655190654081,370.995109644832,0,2018
"309",325,"2.1","Alagnak",0,0.0035070056248793,0.00184559527711189,6.47251301808208e-06,0,0,0,0,0.0035070056248793,22793890,0,147.533749757731,0,0,2018
"310",325,"2.1","Egegik",0,0.00310141470737353,0.00145975076485919,4.52729249123405e-06,0,0,0,0,0.00310141470737353,22793890,0,103.194607043015,0,0,2018
"311",325,"2.1","Igushik",1.91620666462048e-15,0.00408522214490995,0.0243391928545736,9.94310096387379e-05,0.0259169288,0.0258590258,0.0246946351441011,0.00122229365589894,0.00408522214490803,22793890,1.129465402e-09,2266.41949629433,2299.51760844644,1.1294654587294e-09,2018
"312",325,"2.1","Kuskokwim",0,0.0608359752173963,0.00203772913292532,0.000123967239030411,0,0,0,0,0.0608359752173963,22793890,0,2825.6956100629,0,0,2018
"313",325,"2.1","Kvichak",0,0.0175772010784737,0.00250046189935312,4.3951121593992e-05,0,0,0,0,0.0175772010784737,22793890,0,1001.81703099008,0,0,2018
"314",325,"2.1","Naknek",0,0.00898632767598689,0.00204969160958124,1.8419200438418e-05,0,0,0,0,0.00898632767598689,22793890,0,419.845228681252,0,0,2018
"315",325,"2.1","North Peninsula",0,0.0962438486332269,0.000334836660594189,3.22259688790823e-05,0,0,0,0,0.0962438486332269,22793890,0,734.555189773226,0,0,2018
"316",325,"2.1","Nushagak",2.98109723445321e-16,0.000112605666993196,0.371153583922114,4.17939968744648e-05,0.3569141996,0.357795091,0.376573799802889,0.019659600202889,0.000112605666992898,22793890,2.431246232e-09,952.647767416895,966.559950355216,2.43124635430547e-09,2018
"317",325,"2.1","Togiak",0,0.00513176431725258,0.0025821332578071,1.32508993148057e-05,0,0,0,0,0.00513176431725258,22793890,0,302.039541382756,0,0,2018
"318",325,"2.1","Ugashik",0,0.00928110504113964,0.00158330376997789,1.46948086011972e-05,0,0,0,0,0.00928110504113964,22793890,0,334.951850826743,0,0,2018
"319",325,"2.1","Wood",0.000154079319921237,0.00013096418060914,0.590113720851102,7.72837599174757e-05,0.6171688716,0.6163458832,0.59873156505301,0.0184373065469901,2.31151393120961e-05,22793890,2164.647971,1761.59752234535,1787.3233654458,2164.64807984527,2018
"320",325,"2.2","Alagnak",0,0.0084367063337171,0.00184559527711189,1.55707453638883e-05,0,0,0,0,0.0084367063337171,22793890,0,354.917857042479,0,0,2018
"321",325,"2.2","Egegik",0,0.0994615391563027,0.00145975076485919,0.000145189057857485,0,0,0,0,0.0994615391563027,22793890,0,3309.42341400715,0,0,2018
"322",325,"2.2","Igushik",0.000356857741658671,0.0108648691255781,0.0243391928545736,0.000264442144987147,0.0259169288,0.0258590258,0.0246946351441011,0.00122229365589894,0.0105080113839194,22793890,210.3418593,6027.66516420109,6115.6913826246,210.341869864793,2018
"323",325,"2.2","Kuskokwim",0,0.0618194988203074,0.00203772913292532,0.000125971393728983,0,0,0,0,0.0618194988203074,22793890,0,2871.37809180512,0,0,2018
"324",325,"2.2","Kvichak",0,0.0287770297464683,0.00250046189935312,7.19558664575953e-05,0,0,0,0,0.0287770297464683,22793890,0,1640.15410488912,0,0,2018
"325",325,"2.2","Naknek",0,0.0326036287882032,0.00204969160958124,6.68273843690815e-05,0,0,0,0,0.0326036287882032,22793890,0,1523.25604829656,0,0,2018
"326",325,"2.2","North Peninsula",0,0.113829408252052,0.000334836660594189,3.81142589365298e-05,0,0,0,0,0.113829408252052,22793890,0,868.772225630776,0,0,2018
"327",325,"2.2","Nushagak",0.00110648618618233,0.00611675678787607,0.371153583922114,0.00227025620380012,0.3569141996,0.357795091,0.376573799802889,0.019659600202889,0.00501027060169374,22793890,9023.994051,51747.9701812375,52503.6820534232,9023.99450495806,2018
"328",325,"2.2","Togiak",0,0.0112690885138032,0.0025821332578071,2.90982882366633e-05,0,0,0,0,0.0112690885138032,22793890,0,663.263181254798,0,0,2018
"329",325,"2.2","Ugashik",0,0.0356846179276754,0.00158330376997789,5.64995900951092e-05,0,0,0,0,0.0356846179276754,22793890,0,1287.84544167301,0,0,2018
"330",325,"2.2","Wood",0.00233977629640401,0.0046533454098768,0.590113720851102,0.0027460029742278,0.6171688716,0.6163458832,0.59873156505301,0.0184373065469901,0.00231356911347279,22793890,32871.32897,62592.0897342213,63506.1658835156,32871.3306228732,2018
"331",325,"2.3","Alagnak",0,0.0409653184015915,0.00184559527711189,7.56053981673621e-05,0,0,0,0,0.0409653184015915,22793890,0,1723.34112923305,0,0,2018
"332",325,"2.3","Egegik",0,0.191525226337167,0.00145975076485919,0.000279579095635508,0,0,0,0,0.191525226337167,22793890,0,6372.69515221525,0,0,2018
"333",325,"2.3","Igushik",3.19156228244239e-15,0.00922817577312069,0.0243391928545736,0.000224606349837888,0.0259169288,0.0258590258,0.0246946351441011,0.00122229365589894,0.0092281757731175,22793890,1.881195407e-09,5119.65243150634,5194.41830368265,1.88119550148637e-09,2018
"334",325,"2.3","Kuskokwim",0,0.0656945109654776,0.00203772913292532,0.000133867618867635,0,0,0,0,0.0656945109654776,22793890,0,3051.3637790308,0,0,2018
"335",325,"2.3","Kvichak",0,0.0450882259781627,0.00250046189935312,0.000112741391167819,0,0,0,0,0.0450882259781627,22793890,0,2569.81486872625,0,0,2018
"336",325,"2.3","Naknek",0,0.0652824335590936,0.00204969160958124,0.000133808856319119,0,0,0,0,0.0652824335590936,22793890,0,3050.0243519638,0,0,2018
"337",325,"2.3","North Peninsula",0,0.0980358495251515,0.000334836660594189,3.28259964735162e-05,0,0,0,0,0.0980358495251515,22793890,0,748.232152757715,0,0,2018
"338",325,"2.3","Nushagak",0.0104714051737144,0.00616495363242883,0.371153583922114,0.00228814463538961,0.3569141996,0.357795091,0.376573799802889,0.019659600202889,0.00430645154128555,22793890,85399.97984,52155.717123161,52917.383609678,85399.9841361032,2018
"339",325,"2.3","Togiak",0,0.0128236395325791,0.0025821332578071,3.31123461232025e-05,0,0,0,0,0.0128236395325791,22793890,0,754.759175174205,0,0,2018
"340",325,"2.3","Ugashik",0,0.0566903562170157,0.00158330376997789,8.97580547197907e-05,0,0,0,0,0.0566903562170157,22793890,0,2045.93522589689,0,0,2018
"341",325,"2.3","Wood",1.84778733370385e-15,0.00298725329228786,0.590113720851102,0.00176281915543669,0.6171688716,0.6163458832,0.59873156505301,0.0184373065469901,0.00298725329228601,22793890,2.595941561e-08,40181.5059189169,40768.3046080032,2.59594169153206e-08,2018
"342",325,"2.4","Alagnak",0,0.000766624737202463,0.00184559527711189,1.41487899429801e-06,0,0,0,0,0.000766624737202463,22793890,0,32.2505961593395,0,0,2018
"343",325,"2.4","Egegik",0,0.00440999259354062,0.00145975076485919,6.43749006144427e-06,0,0,0,0,0.00440999259354062,22793890,0,146.735440336654,0,0,2018
"344",325,"2.4","Igushik",0,0.00141507618849875,0.0243391928545736,3.4441812255786e-05,0.0259169288,0.0258590258,0.0246946351441011,0.00122229365589894,0.00141507618849875,22793890,0,785.062879959038,796.52770334669,0,2018
"345",325,"2.4","Kuskokwim",0,0.0440113789870354,0.00203772913292532,8.96832691420991e-05,0,0,0,0,0.0440113789870354,22793890,0,2044.2305716654,0,0,2018
"346",325,"2.4","Kvichak",0,0.010140277380476,0.00250046189935312,2.53553772387525e-05,0,0,0,0,0.010140277380476,22793890,0,577.947679688629,0,0,2018
"347",325,"2.4","Naknek",0,0.00676745864225884,0.00204969160958124,1.3871203197226e-05,0,0,0,0,0.00676745864225884,22793890,0,316.178679845218,0,0,2018
"348",325,"2.4","North Peninsula",0,0.0623021048875707,0.000334836660594189,2.08610287485431e-05,0,0,0,0,0.0623021048875707,22793890,0,475.503994581129,0,0,2018
"349",325,"2.4","Nushagak",0,3.13724796052788e-05,0.371153583922114,1.16440082420226e-05,0.3569141996,0.357795091,0.376573799802889,0.019659600202889,3.13724796052788e-05,22793890,0,265.412243027758,269.288244006676,0,2018
"350",325,"2.4","Togiak",0,0.00348776401969361,0.0025821332578071,9.00587147063388e-06,0,0,0,0,0.00348776401969361,22793890,0,205.278843655767,0,0,2018
"351",325,"2.4","Ugashik",0,0.00923072343589288,0.00158330376997789,1.46150392156725e-05,0,0,0,0,0.00923072343589288,22793890,0,333.133596227725,0,0,2018
"352",325,"2.4","Wood",0,2.39314979356536e-05,0.590113720851102,1.4122305292349e-05,0.6171688716,0.6163458832,0.59873156505301,0.0184373065469901,2.39314979356536e-05,22793890,0,321.902273380222,326.603237859118,0,2018
"353",325,"3.3","Alagnak",0,0.00117008144985068,0.00184559527711189,2.15949679768064e-06,0,0,0,0,0.00117008144985068,22793890,0,49.2233324616848,0,0,2018
"354",325,"3.3","Egegik",0,0.00516614005321884,0.00145975076485919,7.54127689405588e-06,0,0,0,0,0.00516614005321884,22793890,0,171.895035982651,0,0,2018
"355",325,"3.3","Igushik",3.19156228244239e-15,0.00435263487015623,0.0243391928545736,0.000105939619530274,0.0259169288,0.0258590258,0.0246946351441011,0.00122229365589894,0.00435263487015304,22793890,1.881195407e-09,2414.77603421493,2450.04070085469,1.88119550148637e-09,2018
"356",325,"3.3","Kuskokwim",0,0.0383259114473165,0.00203772913292532,7.80978263021127e-05,0,0,0,0,0.0383259114473165,22793890,0,1780.15326196946,0,0,2018
"357",325,"3.3","Kvichak",0,0.0081300505624135,0.00250046189935312,2.03288816711294e-05,0,0,0,0,0.0081300505624135,22793890,0,463.374292634739,0,0,2018
"358",325,"3.3","Naknek",0,0.00565076832938623,0.00204969160958124,1.15823324324304e-05,0,0,0,0,0.00565076832938623,22793890,0,264.00641140825,0,0,2018
"359",325,"3.3","North Peninsula",0,0.0651804857952654,0.000334836660594189,2.18248161995937e-05,0,0,0,0,0.0651804857952654,22793890,0,497.472459723756,0,0,2018
"360",325,"3.3","Nushagak",5.88598997810508e-16,3.40045755252365e-05,0.371153583922114,1.26209200759417e-05,0.3569141996,0.357795091,0.376573799802889,0.019659600202889,3.40045755246479e-05,22793890,4.800343575e-09,287.679863909807,291.881054561034,4.8003438164845e-09,2018
"361",325,"3.3","Togiak",0,0.00219898712114392,0.0025821332578071,5.67807777899521e-06,0,0,0,0,0.00219898712114392,22793890,0,129.425480305861,0,0,2018
"362",325,"3.3","Ugashik",0,0.00781408100356526,0.00158330376997789,1.23720639118575e-05,0,0,0,0,0.00781408100356526,22793890,0,282.00746387985,0,0,2018
"363",325,"3.3","Wood",5.45447650177356e-05,3.07443549026363e-05,0.590113720851102,1.81426656667615e-05,0.6171688716,0.6163458832,0.59873156505301,0.0184373065469901,2.38004101150993e-05,22793890,766.295016,413.541925514939,419.581168052639,766.29505453171,2018
"364",321,"1.1","Alagnak",0.000208124385621809,0.0185359314522787,0.000632474349754358,1.17235011923714e-05,0.0001693102481,6.503707456e-05,0.0006632033596544,0.000493893111554401,0.0183278070666569,1038188,0.01405270503,12.1711982559056,12.7625406112855,0.0140527063611093,2019
"365",321,"1.1","Egegik",0.000165353129407862,0.000467341669088225,0.115741738135205,5.40909370832791e-05,0.1401010494,0.1350239278,0.121365095064045,0.0187359543359547,0.000301988539680363,1038188,23.17923612,56.1565617886153,58.8849499735668,23.179238315178,2019
"366",321,"1.1","Igushik",0,0.0280466898797152,0.00283579965044082,7.95347933569186e-05,0,0,0,0,0.0280466898797152,1038188,0,82.5720680456326,0,0,2019
"367",321,"1.1","Kuskokwim",0,0.088762836094894,0.000327040130674051,2.90290095154735e-05,0,0,0,0,0.088762836094894,1038188,0,30.1375693308504,0,0,2019
"368",321,"1.1","Kvichak",3.64170694990762e-05,0.0140160637597897,0.00905512682190661,0.000126917234888825,0.006285009845,0.006077098473,0.00949507364641352,0.00321006380141352,0.0139796466902906,1038188,0.2297614864,131.763950254759,138.165752530882,0.229761508208921,2019
"369",321,"1.1","Naknek",1.23230311236098e-05,0.0110078829873671,0.00944672989020519,0.000103988497244642,0.0006905805879,0.0006986375776,0.00990570290062353,0.00921512231272353,0.0109955599562435,1038188,0.008938104959,107.959609977421,113.204869212185,0.0089381058067091,2019
"370",321,"1.1","North Peninsula",0,0.00733927707880048,0.0381431991619753,0.000279943507321607,0,0,0,0,0.00733927707880048,1038188,0,290.633989979204,0,0,2019
"371",321,"1.1","Nushagak",0,0.0375312323038926,0.00234267288209768,8.79234001500377e-05,0,0,0,0,0.0375312323038926,1038188,0,91.2810189549673,0,0,2019
"372",321,"1.1","Togiak",0,0.0935288035473058,0.00040933797877173,3.82848914009924e-05,0,0,0,0,0.0935288035473058,1038188,0,39.7469148338135,0,0,2019
"373",321,"1.1","Ugashik",0.00126638079020725,0.00116400667034131,0.818789711513004,0.000953076685807971,0.85275405,0.8581352991,0.858570925029263,0.0058168750292632,0.000102374119865942,1038188,1128.225846,989.472778285606,1037.54669434492,1128.22595288873,2019
"374",321,"1.1","Wood",0,0.0708063342836745,0.00227616948596544,0.000161167217509568,0,0,0,0,0.0708063342836745,1038188,0,167.321871211824,0,0,2019
"375",321,"1.2","Alagnak",0.561971615080191,0.437431661294297,0.000632474349754358,0.000276664305539079,0.0001693102481,6.503707456e-05,0.0006632033596544,0.000493893111554401,0.124539953785894,1038188,37.94471906,287.229562039006,301.184720946097,37.944722654224,2019
"376",321,"1.2","Egegik",0.682002434249725,0.685836694590285,0.115741738135205,0.0793799311087835,0.1401010494,0.1350239278,0.121365095064045,0.0187359543359547,0.00383426034056056,1038188,95603.24328,82411.2919179657,86415.2762790801,95603.2523340573,2019
"377",321,"1.2","Igushik",0,0.427740148769867,0.00283579965044082,0.00121298536436109,0,0,0,0,0.427740148769867,1038188,0,1259.30684945532,0,0,2019
"378",321,"1.2","Kuskokwim",0,0.163142853189947,0.000327040130674051,5.33542600257778e-05,0,0,0,0,0.163142853189947,1038188,0,55.3917525076422,0,0,2019
"379",321,"1.2","Kvichak",0.642500999485754,0.322640006036953,0.00905512682190661,0.00292154617248532,0.006285009845,0.006077098473,0.00949507364641352,0.00321006380141352,0.319860993448801,1038188,4053.648102,3033.11417772019,3180.47919834328,4053.64848677159,2019
"380",321,"1.2","Naknek",0.481098241751584,0.476494683423244,0.00944672989020519,0.00450131656841822,0.0006905805879,0.0006986375776,0.00990570290062353,0.00921512231272353,0.00460355832833947,1038188,348.9487722,4673.21284553298,4900.26269166691,348.948805295052,2019
"381",321,"1.2","North Peninsula",0,0.142729819062332,0.0381431991619753,0.00544417191484721,0,0,0,0,0.142729819062332,1038188,0,5652.0739519314,0,0,2019
"382",321,"1.2","Nushagak",0,0.336891542227397,0.00234267288209768,0.000789226680184189,0,0,0,0,0.336891542227397,1038188,0,819.365668647063,0,0,2019
"383",321,"1.2","Togiak",0,0.159680981376259,0.00040933797877173,6.5363490164844e-05,0,0,0,0,0.159680981376259,1038188,0,67.8595911272591,0,0,2019
"384",321,"1.2","Ugashik",0.425853244373776,0.395048372649687,0.818789711513004,0.323461543075519,0.85275405,0.8581352991,0.858570925029263,0.0058168750292632,0.0308048717240891,1038188,379395.0766,335813.892482487,352129.539797945,379395.112544097,2019
"385",321,"1.2","Wood",0,0.315292552683681,0.00227616948596544,0.000717659287570745,0,0,0,0,0.315292552683681,1038188,0,745.065260444496,0,0,2019
"386",321,"1.3","Alagnak",0.42273475160618,0.383481713630664,0.000632474349754358,0.000242542347471241,0.0001693102481,6.503707456e-05,0.0006632033596544,0.000493893111554401,0.0392530379755163,1038188,28.54334802,251.804554636473,264.038575913865,28.5433507237013,2019
"387",321,"1.3","Egegik",0.193676397640522,0.214182783441078,0.115741738135205,0.0247898876341066,0.1401010494,0.1350239278,0.121365095064045,0.0187359543359547,0.0205063858005555,1038188,27149.59776,25736.5638630779,26986.984731606,27149.6003311891,2019
"388",321,"1.3","Igushik",0,0.398057142193351,0.00283579965044082,0.00112881030468738,0,0,0,0,0.398057142193351,1038188,0,1171.91731260278,0,0,2019
"389",321,"1.3","Kuskokwim",0,0.241598468519388,0.000327040130674051,7.90123947152313e-05,0,0,0,0,0.241598468519388,1038188,0,82.0297200446165,0,0,2019
"390",321,"1.3","Kvichak",0.344207169869137,0.575012597379405,0.00905512682190661,0.00520681199346444,0.006285009845,0.006077098473,0.00949507364641352,0.00321006380141352,0.230805427510268,1038188,2171.661588,5405.64972987086,5668.28530415127,2171.66179413375,2019
"391",321,"1.3","Naknek",0.471077182280932,0.400832383008751,0.00944672989020519,0.00378655525353094,0.0006905805879,0.0006986375776,0.00990570290062353,0.00921512231272353,0.0702447992721816,1038188,341.6803266,3931.15622555278,4122.15296497872,341.680359005697,2019
"392",321,"1.3","North Peninsula",0,0.812350939387705,0.0381431991619753,0.0309856636704829,0,0,0,0,0.812350939387705,1038188,0,32168.9441947313,0,0,2019
"393",321,"1.3","Nushagak",0,0.402224302569318,0.00234267288209768,0.000942279966149795,0,0,0,0,0.402224302569318,1038188,0,978.263753497124,0,0,2019
"394",321,"1.3","Togiak",0,0.343871332848252,0.00040933797877173,0.000140759596345644,0,0,0,0,0.343871332848252,1038188,0,146.134923810892,0,0,2019
"395",321,"1.3","Ugashik",0.548410320254453,0.563832029150493,0.818789711513004,0.461659864489924,0.85275405,0.8581352991,0.858570925029263,0.0058168750292632,0.0154217088960399,1038188,488581.8723,479289.731395065,502576.207608286,488581.918588513,2019
"396",321,"1.3","Wood",0,0.285593829577288,0.00227616948596544,0.000650059960263837,0,0,0,0,0.285593829577288,1038188,0,674.884450026393,0,0,2019
"397",321,"1.4","Alagnak",1.75031563143631e-06,0.0217332934771546,0.000632474349754358,1.3745750659984e-05,0.0001693102481,6.503707456e-05,0.0006632033596544,0.000493893111554401,0.0217315431615232,1038188,0.0001181825436,14.2706733861875,14.9640195494504,0.000118182554794563,2019
"398",321,"1.4","Egegik",1.58451745597149e-08,0.000296412857648295,0.115741738135205,3.43073393498368e-05,0.1401010494,0.1350239278,0.121365095064045,0.0187359543359547,0.000296397012473735,1038188,0.00222117987,35.6174680249283,37.3479564280984,0.00222118008035573,2019
"399",321,"1.4","Igushik",0,0.0230739860976791,0.00283579965044082,6.54332017100749e-05,0,0,0,0,0.0230739860976791,1038188,0,67.9319648169793,0,0,2019
"400",321,"1.4","Kuskokwim",0,0.0938455986949905,0.000327040130674051,3.06912768603943e-05,0,0,0,0,0.0938455986949905,1038188,0,31.863315341139,0,0,2019
"401",321,"1.4","Kvichak",0.00359881433245475,0.0106218175813038,0.00905512682190661,9.61819052778633e-05,0.006285009845,0.006077098473,0.00949507364641352,0.00321006380141352,0.00702300324884906,1038188,22.70553182,99.8548998766143,104.706388649349,22.7055339752052,2019
"402",321,"1.4","Naknek",0.000271903818714251,0.0118781016227661,0.00944672989020519,0.000112209217638679,0.0006905805879,0.0006986375776,0.00990570290062353,0.00921512231272353,0.0116061978040519,1038188,0.197216484,116.494263241865,122.154181892871,0.197216502704435,2019
"403",321,"1.4","North Peninsula",0,0.00442374982175165,0.0381431991619753,0.000168735970493826,0,0,0,0,0.00442374982175165,1038188,0,175.179659735044,0,0,2019
"404",321,"1.4","Nushagak",0,0.0405797713896724,0.00234267288209768,9.5065129996309e-05,0,0,0,0,0.0405797713896724,1038188,0,98.6954771806081,0,0,2019
"405",321,"1.4","Togiak",0,0.0760632382251095,0.00040933797877173,3.11355721938989e-05,0,0,0,0,0.0760632382251095,1038188,0,32.3245774248395,0,0,2019
"406",321,"1.4","Ugashik",0.00121999646617306,0.000472841028976469,0.818789711513004,0.000387157369707155,0.85275405,0.8581352991,0.858570925029263,0.0058168750292632,0.000747155437196593,1038188,1086.901788,401.942135341532,421.470648807653,1086.90189097367,2019
"407",321,"1.4","Wood",0,0.0575598849623375,0.00227616948596544,0.000131016053766954,0,0,0,0,0.0575598849623375,1038188,0,136.019294828206,0,0,2019
"408",321,"2.1","Alagnak",1.41883866267197e-08,0.0204978184507832,0.000632474349754358,1.2964344396042e-05,0.0001693102481,6.503707456e-05,0.0006632033596544,0.000493893111554401,0.0204978042623965,1038188,9.580098532e-07,13.459426779838,14.1133582142546,9.58009943945223e-07,2019
"409",321,"2.1","Egegik",0.000376934480613599,0.000998544091559426,0.115741738135205,0.000115573228761727,0.1401010494,0.1350239278,0.121365095064045,0.0187359543359547,0.000621609610945827,1038188,52.838754,119.98673922168,125.816341163401,52.8387590040678,2019
"410",321,"2.1","Igushik",0,0.0186684530384232,0.00283579965044082,5.29399926006313e-05,0,0,0,0,0.0186684530384232,1038188,0,54.9616650380643,0,0,2019
"411",321,"2.1","Kuskokwim",0,0.0986883727367296,0.000327040130674051,3.22750583158295e-05,0,0,0,0,0.0986883727367296,1038188,0,33.5075782427944,0,0,2019
"412",321,"2.1","Kvichak",4.26916334442383e-09,0.00685690500067634,0.00905512682190661,6.20901443868899e-05,0.006285009845,0.006077098473,0.00949507364641352,0.00321006380141352,0.006856900731513,1038188,2.693487777e-05,64.4612428207365,67.5931171324406,2.6934880326654e-05,2019
"413",321,"2.1","Naknek",6.9839389783165e-09,0.0116577980511466,0.00944672989020519,0.000110128069303742,0.0006905805879,0.0006986375776,0.00990570290062353,0.00921512231272353,0.0116577910672076,1038188,5.065570231e-06,114.333640014313,119.888583953577,5.06557071142958e-06,2019
"414",321,"2.1","North Peninsula",0,0.00308090510908447,0.0381431991619753,0.000117515577174956,0,0,0,0,0.00308090510908447,1038188,0,122.003262036113,0,0,2019
"415",321,"2.1","Nushagak",0,0.0365608788216301,0.00234267288209768,8.56501793610922e-05,0,0,0,0,0.0365608788216301,1038188,0,88.9209884105336,0,0,2019
"416",321,"2.1","Togiak",0,0.0772620983543263,0.00040933797877173,3.16263111760225e-05,0,0,0,0,0.0772620983543263,1038188,0,32.8340567472125,0,0,2019
